track_id,track_name,track_artist,lyrics,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,language
01R0Xdwje645C6xFCnMRvm,Talk Dirty To Me,Poison,"You know I never I never seen you look so good You never act the way you should But I like it And I know you like it too The way that I want you I gotta have you Oh yes, I do I never I never ever stay out late You know that I can hardly wait Just to see you And I know you cannot wait A' Wait to see me too I gotta touch you Cause baby we'll be At the drive-in In the old man's Ford Behind the bushes Till I'm screaming for more Down the basement Lock the cellar door And baby Talk dirty to me You know I call you I call you on the telephone I'm only hoping that you're home So I can hear you When you say those words to me And whisper so softly I gotta hear you Cause baby we'll be At the drive-in In the old man's Ford Behind the bushes Till I'm screaming for more Down the basement Lock the cellar door And baby Talk dirty to me C.C. pick up that guitar and talk to me Cause baby we'll be At the drive-in In the old man's Ford Behind the bushes Till I'm screaming for more Down the basement Lock the cellar door And baby Talk dirty to me Cause baby we'll be At the drive-in In the old man's Ford Behind the bushes Till I'm screaming for more Down the basement Lock the cellar door And baby Talk dirty to me You know I never I never seen you look so good You never act the way you should But I like it And I know you like it too The way that I want you I gotta have you Oh yes, I do I never I never ever stay out late You know that I can hardly wait Just to see you And I know you cannot wait A' Wait to see me too I gotta touch you Cause baby we'll be At the drive-in In the old man's Ford Behind the bushes Till I'm screaming for more Down the basement Lock the cellar door And baby Talk dirty to me You know I call you I call you on the telephone I'm only hoping that you're home So I can hear you When you say those words to me And whisper so softly I gotta hear you Cause baby we'll be At the drive-in In the old man's Ford Behind the bushes Till I'm screaming for more Down the basement Lock the cellar door And baby Talk dirty to me C.C. pick up that guitar and talk to me Cause baby we'll be At the drive-in In the old man's Ford Behind the bushes Till I'm screaming for more Down the basement Lock the cellar door And baby Talk dirty to me Cause baby we'll be At the drive-in In the old man's Ford Behind the bushes Till I'm screaming for more Down the basement Lock the cellar door And baby Talk dirty to me",54,0xOBnypzEh4WKROJ51LL09,Look What The Cat Dragged In,1986-01-01,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,classic rock,0.507,0.804,11,-13.267,1,0.044,0.0211,0.00248,0.381,0.708,157.996,223960,en
01TzbTwZ9Mce9mOeBpH03i,Goodbye Love,Guy,"(Baby, don't go) No baby, no baby, no baby No No baby, no baby, no baby (No, no, no, no, no, no, no, no, no, no Don't wanna go) Even though I hate to leave girl For I cry as I walk out the door (The door, I cry) Temptation is asking me to stay But we've been through the same thing before I can't believe that this is happening to us We made vows to never be apart (Never, never, never, never) I turn my head to see if you're hurt 'Cause I also feel it deep in my heart You said you'd never leave me I said I'll never leave you But fairy tales don't always come true You promised to stay with me I promised to stay with you I guess you knew and blew a good thing, baby 'Cause I'm saying bye bye My sunny days just ain't the same Every hour of the day brings me tears (I cry, too) So I guess I have to keep on hoping, wishing, praying That you are here (That you're here with me yeah) And I'd rather end this self misery than to go on Living without you And, and,  I I ask myself over and over again If leaving you makes me a fool Baby You said you'd never leave me I said I'll never leave you But fairy tales don't always come true You promised to stay with me I promised to stay with you I guess you knew, I guess you knew we blew a good thing Yeah, yeah 'Cause I'm saying bye bye Bye bye (Goodbye love) You know I'm saying bye bye (Goodbye love) Bye bye (Goodbye) Bye bye, my love, yeah What must I do If I can't spend this moment with you I'm out of mind Just help me to regain my sanity, baby Bye bye, baby Bye bye (Goodbye love) I don't really want to leave you baby I am so confused, baby (Goodbye) Good, good, goodbye baby (Goodbye love) Don't leave me baby 'Til we make love just one more time Make it seem forever This is our last and final goodbye Goodbye",45,1b4uW38DLtC6GlGr39AGHc,Guy,1988-01-01,The New (Jack Swing) Testament,4mciQwEuqaUMwIWKcDMFW0,r&b,new jack swing,0.68,0.381,5,-16.646,0,0.0291,0.112,0,0.0316,0.701,82.186,304027,en
01vv2AjxgP4uUyb8waYO5Y,Morph,Twenty One Pilots,"Move! Can't stop thinking about if and when I die For now I see that ""if"" and ""when"" are truly different cries For ""if"" is purely panic and ""when"" is solemn sorrow And one invades today while the other spies tomorrow We're surrounded and we're hounded There's no above, or under, or around it For ""above"" is blind belief and ""under"" is sword to sleeve And ""around"" is scientific miracle, let's pick ""above"" and see For if and when we go above, the question still remains Are we still in love and is it possible we feel the same? And that's when goin' under starts to take my wonder But until that time, I'll try to sing this If I keep moving, they won't know I'll morph to someone else What they throw at me's too slow I'll morph to someone else I'm just a ghost I'll morph to someone else A defense mechanism mode He'll always try to stop me, that Nicolas Bourbaki He's got no friends close but those who know him most know He goes by Nico, he told me I'm a copy When I'd hear him mock me, that's almost stopped me Well, we're surrounded and we're hounded There's no above or a secret door What are we here for If not to run straight through all our tormentors? But until that time, I'll try to sing this If I keep moving, they won't know I'll morph to someone else What they throw at me's too slow I'll morph to someone else I'm just a ghost I'll morph to someone else A defense mechanism mode I'll morph to someone else Lights, they blink to me, transmitting things to me Ones and zeroes, ergo this symphony Anybody listening? Ones and zeroes Count to infinity, ones and zeroes I'm surrounded and I'm hounded There's no above, or under, or around it For ""above"" is blind belief and ""under"" is sword to sleeve And ""around"" is scientific miracle, let's pick ""above"" and see For if and when we go above, the question still remains Are we still in love and is it possible we feel the same? And that's when goin' under starts to take my wonder But until that time I'll morph to someone else I'm just a ghost If I keep moving, they won't know I'll morph to someone else What they throw at me's too slow I'll morph to someone else I'm just a ghost I'll morph to someone else A defense mechanism mode If I keep moving, they won't know I'll morph to someone else A defense mechanism mode I'll morph to someone else Not done, not done Not done, Josh DunI'll morph to someone else",70,621cXqrTSSJi1WqDMSLmbL,Trench,2018-10-05,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.7340000000000001,0.607,8,-7.249,0,0.0806,0.0747,5.769999999999999e-4,0.0968,0.518,90.023,258853,en
01wavOnjFBNgdMWBFYIAP4,50 Vezes - Ao Vivo,Sorriso Maroto,"Eu nem acredito que eu tô sentindo falta Das 50 vezes que você ligava por dia Só pra ficar cuidando da minha vida E eu te criticava Dizia que o seu amor sufocava Que nada Seu jeito exagerado era o que eu gostava E é exagerada até pra fazer falta E se eu reclamar você vai dizer que não é nada Você vai insistir que não mudou, só andou ocupada E o trouxa sou eu que não valorizava E se eu reclamar você vai dizer que não é nada Você vai insistir que não mudou, só andou ocupada Que o trouxa sou eu que não valorizava Uôh, uôh, uôh, uôh Uôh, uôh, uôh, uôh Ooh, uôh, uôh Eu nem acredito que eu tô sentindo falta Das 50 vezes que você ligava por dia Só pra ficar cuidando da minha vida Eu te criticava Dizia que teu amor sufocava Que nada Seu jeito exagerado era o que eu gostava E é exagerada até pra fazer falta E se eu reclamar você vai dizer que não é nada Você vai insistir que não mudou, só andou ocupada E o trouxa sou eu que não valorizava E se eu reclamar você vai dizer que não é nada Você vai insistir que não mudou, só andou ocupada Que o trouxa sou eu que não valorizava Uôh, uôh, uôh, uôh Uôh, uôh, uôh, uôh Ooh, uôh, uôh Que o trouxa sou eu que não valorizava (sou eu, sou eu) Uôh, uôh, uôh, uôh Uôh, uôh, uôh, uôhOoh, uôh, uôh Eu nem acredito que eu tô sentindo falta Das 50 vezes que você ligava por dia Só pra ficar cuidando da minha vida",73,29zZdrNrxlZsolrlspfmDA,"Ao Cubo, Ao Vivo, Em Cores",2019-03-29,Verão 2020 | Pop | Funk | Sertanejo | EDM | Top Hits 2019 - As Mais Tocadas,5HmZtuuIDMtIy21kylqhx6,edm,pop edm,0.557,0.657,7,-6.428,1,0.0277,0.8220000000000001,1.54e-6,0.952,0.574,147.872,184107,pt
01XFgRZfZI7oBagNf1Loml,Harlem Shake,Baauer,"Con los terroristas, -tas, -tas, -tas -tas -tas -tas -tas, -tas -tas -tas -tas -tas Then do the Harlem Shake (Shake!) Ey (Shake!), con los terroristas Ey (Shake!), ey (Shake!) Ey (Shake!), ey (Shake!) Ey (Shake!), ey (Shake!) (Shake!) -tas, (Shake!) -tas, -tas, (Shake!) -tas, -tas, -tas, -tas -tas, -tas, (Shake!) -tas, -tas, (Shake!) -tas, -tas, -tas, -tas -tas, -tas, -tas, -tas, -tas -tas -tas -tas -tas -tas -tas -tas -tas Then do the Harlem Shake (Shake!) Ey (Shake!), con los terroristas Ey, (Shake!) ey (Shake!) Shake, shake Shake, ey (Shake!) Ey (Shake!), ey (Shake!) Ey (Shake!)",62,5H0yFEG5FT0tccZRSdNvVU,Harlem Shake,2013-02-12,Trap Nation 🔊,5aPwKjwNHr6dnCejLcPTVx,rap,trap,0.452,0.794,0,-5.151,1,0.0483,0.0111,0.00182,0.416,0.282,137.825,196664,en
020mPSviVz90DTlyfxofDJ,Always Gonna Say Sorry,Joakim Molitor,"I always say sorry But that word don't mean nothin' Go world, go away, hurry There's no way I can change Run away baby You always say somethin' Tryna lead my way but it's Just way too late so ya Wastin' time bein' mine Go your own way Why don't you just say it babe Say it to my face No, I don't feel ashamed When you look at me the way No, I'm never gonna change, sorry There's no point in tryna pretend Oh it's just not worth it no longer Fall back and I'll do it again Then I'm always gonna say sorry Then I'm always gonna say sorry It don't make sense, does it To try again 'Cuz this Feels like the end For us No more games Have to play Let's just be honest Why don't you just say it babe Say it to my face No, I don't feel ashamed When you look at me the way No, I'm never gonna change, sorry There's no point in tryna pretend Oh it's just not worth it no longer Fall back and I'll do it again Then I'm always gonna say sorry Then I'm always gonna say sorry There's no point in tryna pretend Oh it's just not worth it no longer Fall back and I'll do it again And I'm always gonna say sorry There's no point in tryna pretend Oh it's just not worth it no longer Fall back and I'll do it again Then I'm always gonna say sorry Then I'm always gonna say sorry",1,5OFiJ2RpuPqUa4aHdmKgvX,Always Gonna Say Sorry (feat. Maia Wright),2017-05-26,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.531,0.63,2,-5.6770000000000005,1,0.0433,0.21600000000000005,0,0.054000000000000006,0.328,77.35300000000002,193742,en
020wG4EHTwBy5h2rbpxqvK,SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta),Marracash,"NA Uuh-uh Uuh-uh Uuh-uh Uuh-uh Yeah, mi chiedo come fanno, ehi A chiamarsi ancora frère Ehi, questi stanno rosicando Dagli occhi sgamavano la mia poca sobrietà quando A scuola avevo la lean nel backpack, clean Curavo l'incertezza e l'imbarazzo Io m'imbarazzo Se ripenso che A s-a scuola avevo la lean nel backpack, clean Curavo l'incertezza e l'imbarazzo Io m'imbarazzo Quando penso a te Sai com'è, fai casa e chiesa, ma poi ti frega il tragitto Io mezzo uomo, mezzo animale, Dio egizio Penso a scopare e a mangiare quando mi sveglio (Uh, uh, uh, uh) E ai soldi per scopare e mangiare meglio 2020, Gucci è il Dio più pregato, spregiudicato Lancio la pietra e nascondo il reato, gli organi miei contro quelli di Stato Ti leggo le carte di credito, scemo, dieci anni di sfighe di seguito E in 'sti tempi bui, 'sto paese che se non lo inculi, fra', ti incula lui (Ah) Tous mes amis, ehi, conti sulla Moleskine, ehi Come nei film, ehi, ma non l'han visto nei film, ehi Ti fanno il drip, ehi, ti fanno fare lo strip, ehi Quand'ero un kid, ehi, cercavo i g dopo i blitz, yah Siamo nella tua zona (Ah-ah), basta mezza parola (Ah-ah) Perché il mio fra' è come un cane se non gli metto la naseruola (Ehi) Lei viene con 'ste due amiche, una ci becca, l'altra è Chewbecca (Yeah) Per lei sei una seccatura, proprio nel senso che le si secca Pff, imbarazzante A scuola avevo la lean nel backpack, clean Curavo l'incertezza e l'imbarazzo Io m'imbarazzo Se ripenso che A s-a scuola avevo la lean nel backpack, clean Curavo l'incertezza e l'imbarazzo Io m'imbarazzo Quando penso a te Bang, bang, non capisci lo slang, slang Che ne sai della gang, gang? Tu non sei della gang, gang (Brr) Dalle popo' alle Top 10 (Brr), questi mi odiano a morte (Brr) Perché sono la voce di chi non ha mai avuto voce, eh (Uh, yah, yah, yah) E uno metteva i vestiti dell'altro (Ah) Perché ero proprio come te, fra', non avevo un cazzo (Uh, ah) Ora parlano di noi, sì, anche nel tuo palazzo Non mi disturbare, fra', mentre li sto contando Uno, due, tre, quattro (Uoh) Pistola fa (Pah, pah) come i film Conosco già la tua bitch, pensa che imbarazzo Spendo 'sti soldi e li rifaccio Non ci penso a te A scuola avevo la lean nel backpack, clean Curavo l'incertezza e l'imbarazzo Io m'imbarazzo Se ripenso che A s-a scuola avevo la lean nel backpack, clean Curavo l'incertezza e l'imbarazzo Io m'imbarazzo Quando penso a te",78,19iZTn6IM82raMquk5Z7Ul,Persona,2019-10-31,Zona Trap,37i9dQZF1DWXU2naFUn37x,rap,trap,0.6559999999999999,0.6609999999999999,9,-5.888,1,0.0602,0.0686,0,0.125,0.509,140.95600000000005,223045,it
02138lFv3Bzncr6ScNbLAF,Rattle Your Cage,Skrizzly Adams,"Well I know you've been talking somebody When you said, you're never gonna slip up again, yea And I know it ain't like me to say I'm sorry, yea But I guess I went and fucked up again (I guess I did cause) Well I know that you want it, you want it And it's right here at your front door screaming out Well I wanna rattle your cage I wanna make you sweat I wanna do it all over and over and over and over again Well I wanna rattle your cage Well I know that you're gonna do what you do cause you don't know nothing else When you say, that ya just can't, yea you just can't walk away It ain't fair, but you're gonna break what you break cause you don't do nothing else So I guess, I gotta just stand up and walk (And come back singing) Well I know that you want it, you want it, yea When you said that you just don't care anymore But you know that I've got it, I've it it And it's right here at your front door screaming out Well I wanna rattle your cage I wanna make you sweat I wanna do it all over and over and over and over again Well I wanna rattle your cage Well I think that you're crazy baby and everything's gone maybe later and you're just gonna take it lady, cause I've got something to say Well I wanna rattle your cage Well I wanna make you sweat, yea I wanna do you all over and over and over and over again Well I wanna Cause everything lately, got me goin crazy, I could be your man yea you could be my baby You don't have to save me, this ain't gonna break me, even take and you shake what you want Cause everything lately, got me goin crazy, I could be your man yea you could be my baby You don't have to save me, this ain't gonna break me, even take I wanna rattle your cage Well I know you've been talking somebody When you said, you're never gonna slip up again, yea And I know it ain't like me to say I'm sorry, yea But I guess I went and fucked up again (I guess I did cause) Well I know that you want it, you want it And it's right here at your front door screaming out Well I wanna rattle your cage I wanna make you sweat I wanna do it all over and over and over and over again Well I wanna rattle your cage Well I know that you're gonna do what you do cause you don't know nothing else When you say, that ya just can't, yea you just can't walk away It ain't fair, but you're gonna break what you break cause you don't do nothing else So I guess, I gotta just stand up and walk (And come back singing) Well I know that you want it, you want it, yea When you said that you just don't care anymore But you know that I've got it, I've it it And it's right here at your front door screaming out Well I wanna rattle your cage I wanna make you sweat I wanna do it all over and over and over and over again Well I wanna rattle your cage Well I think that you're crazy baby and everything's gone maybe later and you're just gonna take it lady, cause I've got something to say Well I wanna rattle your cage Well I wanna make you sweat, yea I wanna do you all over and over and over and over again Well I wanna Cause everything lately, got me goin crazy, I could be your man yea you could be my baby You don't have to save me, this ain't gonna break me, even take and you shake what you want Cause everything lately, got me goin crazy, I could be your man yea you could be my baby You don't have to save me, this ain't gonna break me, even take I wanna rattle your cage",44,3RcttHMKlZ7K1ovxIANPd0,Young Man,2019-11-15,Supernatural Classic Rock,6oghIlByD49KFGNmNU8GSH,rock,classic rock,0.583,0.565,1,-8.318,1,0.123,0.027000000000000003,0,0.0908,0.498,179.87400000000005,209972,en
023OVLNzXhX0j7CxswUt6D,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,"Kid Ink, egh I think I found a genie in a bottle baby, with a bottle shape And she don't have no problem representing for the team Ok it's feeling like I just hit the lotto, baby 32-26-34, wasted Watch her do a dance then it get me in the game Going hard in the paint what's my name what's my name girl You know, I be missing that bom-bom when I'm away I swear, when you shaking them pom-poms all I can say is Oh I think that I found myself a cheerleader She is always right there when I need her Oh I think that I found myself a cheerleader She is always right there when I need her When I need motivation My one solution is my queen Cause she' stay strong (yeah yeah) She is always in my corner Right there when I want her All these other girls are tempting But I'm empty when you're gone And they say Do you need me Do you think I'm pretty Do I make you feel like cheating? And I'm like no, not really cause Oh I think that I found myself a cheerleader She is always right there when I need her Oh I think that I found myself a cheerleader She is always right there when I need her Ahh, I need her, right here where she need to be Complimenting my style you're flyer with the Captain of the team Now move, right, right there, hit reverse girl and back that rear Roll it with me and then light that up and the rest is history write that, book My cheerleader, something about her demeanor Even though I'm off these margaritas can't none of these hoes here come between us Shorty no regular chick, so I just take her to places she ain't know exist So she never forget, who the man is She gives me love and affection Baby did I mention, you're the only girl for me No I don't need a next one Mama loves you too, she thinks I made the right selection Now all that's left to do Is just for me to pop the question Oh I think that I found myself a cheerleader She is always right there when I need her Oh I think that I found myself a cheerleader She is always right there when I need her I need,right right there I need,right right there I need,right right there Right right there",67,1QwWTLYn9dntAj7l9FRJwY,Me 4 U,2015-10-16,Today's Hits 2000-Present,6a66cg3HcsjYkisYyQcov6,latin,latin hip hop,0.78,0.68,4,-6.081,1,0.0305,0.141,1.2e-5,0.138,0.594,118.026,180560,en
027h5P3kCyktHv9dpHUBBS,Why Don't You Get A Job,The Offspring,"My friend's got a girlfriend Man, he hates that bitch He tells me every day He says, ""Man, I really gotta lose my chick In the worst kind of way."" She sits on her ass He works his hands to the bone To give her money every payday But she wants more dinero just to stay at home Well, my friend, you gotta say ""I won't pay, I won't pay ya, no way Na-na, why don't you get a job?""Say, ""No way,"" say, ""No way-ya, no way Na-na, why don't you get a job?"" I guess all his money, well, it isn't enough To keep her bill collectors at bay I guess all his money, well, it isn't enough 'Cause that girl's got expensive taste ""I won't pay, I won't pay ya, no way Na-na, why don't you get a job?"" Say, ""No way,"" say, ""No way-ya, no way Na-na, why don't you get a job?"" Well, I guess it ain't easy doing nothing at all But hey man, free rides just don't come along Every day Let me tell you about my other friend now My friend's got a boyfriend Man, she hates that dick She tells me every day He wants more dinero just to stay at home Well, my friend, you gotta say ""I won't pay, I won't pay ya, no way Na-na, why don't you get a job?"" Say, ""No way,"" say, ""No way-ya, no way Na-na, why don't you get a job?"" ""I won't give you no money, I always pay Na-na, why don't you get a job?"" Say, ""No way,"" say, ""No way-ya, no way Na-na, why don't you get a job?"" Hey! That's something everyone can enjoy",8,5Jf9wK4k3A1rdH8YSBQg0J,Americana,1998-11-16,keg party jukebox,4PjiT7SWnUsTTTvKOuR76f,rock,permanent wave,0.767,0.8759999999999999,5,-4.435,1,0.0757,0.0812,1.36e-6,0.337,0.595,107.915,172467,en
027VSEVC8RRjUXLEJAzhH6,On the Back of Your Neck,Cienfue,"Fighting through the crowd and my heart is beating loud and the wolves The sky is full of dark clouds, breathing black CO2 Wolf is howling at the moon, lightning in the little spoon Beyond a shadow of a doubt gonna make you scream and shout Yeah yeah, yeah yeah Make the hairs stand up on the back of your neck, on the back of your neck Gonna make the hairs stand up on the back of your neck, on the back of your neck I wanna find the dark side of the moon tonight I wanna light a thousand fireflies in the night Deer is in the headlight, fight or flight is alright Blinded by the bright lights, we just wanna take our vows Yeah yeah, yeah yeah Make the hairs stand up on the back of your neck, on the back of your neck Gonna make the hairs stand up on the back of your neck, on the back of your neck I wanna find the dark side of the moon tonight I wanna light a thousand fireflies in the night Wolf is howling at the moon, lightning in the little spoon Beyond a shadow of a doubt gonna make you scream and shout Yeah yeah, yeah yeah Make the hairs stand up on the back of your neck, on the back of your neck Gonna make the hairs stand up on the back of your neck, on the back of your neck Make the hairs stand up on the back of your neck, on the back of your neck Gonna make the hairs stand up on the back of your neck, on the back of your neck",49,0v8NfkCv7W76lm9Cea5LzO,On the Back of Your Neck,2020-01-03,The Pulse of Indie Poptimism,5qFXOOxrQVyS4UCq3UilZN,pop,indie poptimism,0.6759999999999999,0.7879999999999999,9,-4.596,0,0.0428,0.1,0.254,0.326,0.688,123.018,253444,en
1NleqQdTDGWJBk0bVxldab,O - Reprise,Coldplay,"NA Flock of birds Hovering above Just a flock of birds That's how you think of love And I always Look up to the sky Pray before the dawn‘Cause they fly away Sometimes they arrive Sometimes they are gone They fly on Flock of birds Hovering above Into smoke I'm turned And rise Following ‘em up Still I always Look up to the sky Pray before the dawn ‘Cause they fly away One minute they arrive Next you know, they're gone The fly on Fly on Oh ohhhh So fly on Ride through Maybe one day I'll fly next to you Fly on Ride through Maybe one day I can fly with you Fly on Fly on Fly on Don't ever let go Don't ever let go Don't ever let go Don't ever let go",32,2jQB4YEh4xWhloG21IueUf,A Sky Full of Stars,2014-06-29,Coldplay – Ghost Stories (Deluxe Edition),6h9DHd1pHHiK84cQqJZyIp,rock,album rock,0.201,0.327,10,-11.975,1,0.0285,0.8690000000000001,0.846,0.117,0.0945,107.019,97360,en
1nlSd6Rqq5pL7BE3yfO6QF,Old Graffiti,Bibio,"Do it like you're trying to kiss and make up Oh, you treat it like old graffiti Oh, oh yeah You feel it when you fail to call her lately Oh, to call her baby You're looking like you lie to try to fight it Oh, you treat it like old graffiti Oh, ooh yeah She needed you to think about her lately Every part of baby NA Acting like you're trying to kiss and make up Too busy like old graffiti Oh, oh You feel it when she failed to call you lately Oh, to call you baby Looking like you lie to try to hide it Oh, you treat it like old graffiti Oh, oh She wanted you to think about her, lady As her kind of baby",39,40phn9ROeEnZZYBRRc8DoZ,Old Graffiti,2019-03-26,NeoSoul Guitar,0aS9YCNTNrDiMNa9tT49RG,r&b,NeoSoul,0.639,0.914,10,-7.189,0,0.0394,0.277,0.802,0.0382,0.966,94.823,208853,en
1nMYtxDrONcoGnKRvxTwPv,i miss the old u,blackbear,"I miss the old you The one that held me down and kinda told the truth At Warwick every Wednesday Can't control you Partyin' with rappers Actin' hoeish too You got yourself a singer, ah When it was on, we was on fire Even let you and your girls go whip the Ghost 'round town Draped you head to toe in Gucci Ghost, wow And I never got a single fuckin' thank you from you Or, ""I love you daddy"" You ungrateful bitch The more the baddie, more the bratty Man, I take you out for dinners Take you shopping for them clothes Before I got so distant And you got so fucking cold I miss the old you I miss the old you I used to hold you I used to hold you And that ain't cost nothing, baby Real love don't cost a motherfuckin' penny I miss the old me I miss the way I used to be I miss the old me And now these drugs controllin' me It's all your fault, baby Still reaching for that Henny And I never got a single fuckin' thank you from you Or, ""I love you daddy"" You ungrateful bitch The more the baddie, more the bratty Man, I take you out for dinners Take you shopping for them clothes Before I got so rich and couldn't trust none of these hoes I miss the old you (Take you shopping for them clothes Before I got so distant And you got so fucking cold) I miss the old you Before you fucked G-Eazy Both the Migos too Started bumping 21 and NAV Just 'cause we do On the slow notes, late night Beartrap, mansionz I got snoozegod on my right I pour a four up in my Sprite When it was on, we was on fire Even let you and your girls go whip the Ghost 'round town Draped you head to toe in Gucci Ghost, wow And I never got a single fucking thank you from you Or, ""I love you daddy"" You ungrateful bitch The more the baddie, more the bratty Man, I take you out for dinners Take you shopping for them clothes Before I got so distant And you got so fucking cold I miss the old you I miss the old you I used to hold you I used to hold you And that ain't cost nothing, baby Real love don't cost a motherfuckin' penny I miss the old me I miss the way I used to be I miss the old me And now these drugs controllin' me It's all your fault, baby Still reaching for that Henny And I never got a single fuckin' thank you from you Or, ""I love you daddy"" You ungrateful bitch The more the baddie, more the bratty Man, I take you out for dinners Take you shopping for them clothes Before I got so rich and couldn't trust none of these hoes I miss the old you I miss the old you I miss the old you I miss the old you I miss the old you",74,30QoUTsSdpQuZunPNFsLnm,digital druglord,2017-04-21,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.718,0.805,7,-5.2570000000000014,1,0.325,0.279,0,0.527,0.36,132.995,211128,en
